HEADER|V0.3|20125|20190805
600325|2017-06-08|0.000000|0.800000|02
600325|2018-07-09|0.300000|0.000000|05
600325|2019-07-05|0.150000|0.000000|05
600326|2001-06-29|0.050000|0.000000|05
600326|2002-03-28|0.100000|0.000000|05
600326|2002-03-28|0.000000|0.800000|02
600326|2003-06-11|0.150000|0.000000|05
600326|2004-07-22|0.150000|0.000000|05
600326|2007-07-20|0.100000|0.000000|05
600326|2007-09-04|8.840000|48000000|03
600326|2008-06-05|0.000000|1.000000|02
600326|2010-06-10|0.000000|0.200000|02
600326|2015-05-28|0.050000|0.000000|05
600326|2015-11-04|8.160000|118480392|03
600326|2016-06-29|0.050000|0.000000|05
600326|2017-07-03|0.080000|0.000000|05
600326|2017-07-03|0.000000|0.300000|02
600326|2018-05-25|0.080000|0.000000|05
600326|2019-06-20|0.080000|0.000000|05
600327|2003-06-09|0.100000|0.000000|05
600327|2004-05-13|0.100000|0.000000|05
600327|2004-05-13|0.000000|0.400000|01
600327|2004-05-13|0.000000|0.600000|02
600327|2005-06-30|0.350000|0.000000|05
600327|2006-05-17|0.250000|0.000000|05
600327|2006-05-17|0.000000|0.500000|02
600327|2007-06-26|0.100000|0.000000|05
600327|2008-06-25|0.120000|0.000000|05
600327|2009-05-25|0.150000|0.000000|05
600327|2010-06-21|0.070000|0.000000|05
600327|2010-06-21|0.000000|0.600000|01
600327|2011-06-02|0.100000|0.000000|05
600327|2012-06-01|0.080000|0.000000|05
600327|2013-06-17|0.080000|0.000000|05
600327|2014-07-02|0.120000|0.000000|05
600327|2015-07-16|0.100000|0.000000|05
600327|2016-08-18|9.020000|45454544|03
600327|2017-06-20|0.200000|0.000000|05
600327|2018-06-07|0.150000|0.000000|05
600327|2018-06-07|0.000000|0.100000|01
600327|2018-06-07|0.000000|0.200000|02
600327|2019-05-30|0.200000|0.000000|05
600327|2019-05-30|0.000000|0.200000|02
600328|2001-06-19|0.170000|0.000000|05
600328|2002-05-30|0.070000|0.000000|05
600328|2003-05-22|0.160000|0.000000|05
600328|2003-05-22|0.000000|0.300000|02
600328|2004-05-25|0.000000|0.600000|02
600328|2006-06-26|0.040000|0.000000|05
600328|2007-05-31|0.020000|0.000000|05
600328|2008-06-12|0.030000|0.000000|05
600328|2009-06-09|0.010000|0.000000|05
600328|2010-06-29|0.010000|0.000000|05
600328|2011-07-19|0.015000|0.000000|05
600328|2012-07-10|0.030000|0.000000|05
600328|2014-07-01|0.030000|0.000000|05
600328|2015-07-10|0.013000|0.000000|05
600328|2016-02-03|9.200000|78913043|03
600328|2017-07-14|0.059000|0.000000|05
600328|2018-06-13|0.146000|0.000000|05
600328|2019-06-06|0.184000|0.000000|05
600329|2002-07-23|0.170000|0.000000|05
600329|2003-07-28|0.150000|0.000000|05
600329|2004-07-22|0.150000|0.000000|05
600329|2005-06-29|0.150000|0.000000|05
600329|2006-06-12|0.150000|0.000000|05
600329|2010-07-05|0.000000|1.000000|02
600329|2011-07-06|0.200000|0.000000|05
600329|2012-12-13|0.200000|0.000000|05
600329|2013-12-19|0.100000|0.000000|05
600329|2014-07-15|0.050000|0.000000|05
600329|2015-06-01|0.150000|0.000000|05
600329|2015-07-10|28.280000|29564356|03
600329|2016-07-15|0.150000|0.000000|05
600329|2016-12-23|0.100000|0.000000|05
600329|2017-07-14|0.150000|0.000000|05
600329|2018-07-13|0.200000|0.000000|05
600329|2019-07-15|0.220000|0.000000|05
600330|2001-06-04|0.100000|0.000000|05
600330|2001-10-12|0.000000|0.500000|02
600330|2002-05-24|0.100000|0.000000|05
600330|2003-07-15|0.125000|0.000000|05
600330|2004-05-20|0.125000|0.000000|05
600330|2005-01-27|6.280000|45000000|03
600330|2005-06-17|0.100000|0.000000|05
600330|2005-06-17|0.000000|0.600000|02
600330|2006-06-23|0.050000|0.000000|05
600330|2007-06-25|0.060000|0.000000|05
600330|2008-01-03|9.510000|51530000|03
600330|2008-06-13|0.030000|0.000000|05
600330|2008-06-13|0.000000|0.200000|02
600330|2009-06-23|0.020000|0.000000|05
600330|2014-03-05|5.150000|60000000|03
600330|2015-04-01|11.010000|181653042|03
600330|2018-06-25|0.050000|0.000000|05
600330|2018-06-25|0.000000|0.200000|02
600330|2019-05-29|0.050000|0.000000|05
600331|2002-06-14|0.150000|0.000000|05
600331|2003-06-13|0.150000|0.000000|05
600331|2004-05-11|0.100000|0.000000|05
600331|2004-05-11|0.000000|0.600000|02
600331|2004-12-03|0.000000|1.000000|02
600331|2005-07-06|0.050000|0.000000|05
600331|2006-06-13|0.050000|0.000000|05
600331|2007-05-22|0.690000|0.000000|05
600331|2007-09-12|14.690000|100000000|03
600331|2008-07-03|1.200000|0.000000|05
600331|2008-07-03|0.000000|1.000000|02
600331|2014-08-27|3.860000|1000000000|03
600332|2001-06-25|0.030000|0.000000|05
600332|2002-06-21|0.060000|0.000000|05
600332|2003-05-30|0.060000|0.000000|05
600332|2004-06-25|0.060000|0.000000|05
600332|2005-07-19|0.025000|0.000000|05
600332|2006-06-30|0.070000|0.000000|05
600332|2007-07-02|0.084000|0.000000|05
600332|2008-06-16|0.124000|0.000000|05
600332|2009-07-17|0.040000|0.000000|05
600332|2010-07-16|0.050000|0.000000|05
600332|2011-07-15|0.050000|0.000000|05
600332|2012-05-18|0.100000|0.000000|05
600332|2013-05-23|12.100000|445601005|03
600332|2013-07-05|12.100000|34839645|03
600332|2014-01-23|0.060000|0.000000|05
600332|2014-07-30|0.230000|0.000000|05
600332|2015-08-07|0.280000|0.000000|05
600332|2016-08-17|23.560000|334711699|03
600332|2016-11-28|0.300000|0.000000|05
600332|2017-07-17|0.280000|0.000000|05
600332|2018-07-16|0.381000|0.000000|05
600332|2019-07-11|0.424000|0.000000|05
600333|2001-06-19|0.050000|0.000000|05
600333|2002-05-23|0.100000|0.000000|05
600333|2002-05-23|0.000000|0.700000|02
600333|2003-06-18|0.100000|0.000000|05
600333|2004-06-11|0.150000|0.000000|05
600333|2005-08-26|0.150000|0.000000|05
600333|2006-09-05|0.100000|0.000000|05
600333|2007-08-21|0.100000|0.000000|05
600333|2008-08-21|0.100000|0.000000|05
600333|2011-06-08|0.100000|0.000000|05
600333|2013-03-18|7.150000|68100000|03
600333|2014-08-19|0.030000|0.000000|05
600333|2016-07-11|0.050000|0.000000|05
600333|2017-07-07|6.620000|79410876|03
600333|2018-08-16|0.050000|0.000000|05
600335|2001-06-21|0.350000|0.000000|05
600335|2008-04-01|0.025000|0.000000|05
600335|2008-04-01|0.000000|0.100000|01
600335|2008-04-01|0.000000|0.900000|02
600335|2011-09-27|7.830000|284047407|03
600335|2012-06-13|0.088000|0.000000|05
600335|2013-07-02|0.100000|0.000000|05
600335|2014-05-23|0.180000|0.000000|05
600335|2014-07-18|13.520000|52385761|03
600335|2014-08-27|16.000000|14755322|03
600335|2015-07-23|0.200000|0.000000|05
600335|2016-05-20|0.120000|0.000000|05
600335|2016-05-20|0.000000|0.500000|01
600335|2016-08-29|12.020000|89018302|03
600335|2017-06-22|0.150000|0.000000|05
600335|2018-06-29|0.100000|0.000000|05
600335|2019-04-16|7.270000|427138514|03
600335|2019-06-04|0.150000|0.000000|05
600336|2001-08-16|0.200000|0.000000|05
600336|2002-06-19|0.100000|0.000000|05
600336|2003-06-19|0.080000|0.000000|05
600336|2004-07-22|0.050000|0.000000|05
600336|2005-08-19|0.050000|0.000000|05
600336|2013-07-18|0.000000|1.000000|02
600336|2016-12-29|7.880000|94681269|03
600336|2018-07-06|0.030000|0.000000|05
600336|2019-06-21|0.030000|0.000000|05
600337|2001-06-21|0.200000|0.000000|05
600337|2002-06-24|0.100000|0.000000|05
600337|2002-06-24|0.000000|0.200000|02
600337|2003-06-23|0.100000|0.000000|05
600337|2004-06-21|0.100000|0.000000|05
600337|2004-10-15|0.000000|0.800000|02
600337|2005-06-24|0.050000|0.000000|05
600337|2006-06-23|0.050000|0.000000|05
600337|2007-06-25|0.050000|0.000000|05
600337|2007-10-15|12.820000|60376100|03
600337|2007-10-25|21.500000|24400000|03
600337|2008-04-09|0.025000|0.000000|05
600337|2008-04-09|0.000000|0.800000|02
600337|2009-05-19|0.006500|0.000000|05
600337|2010-04-13|0.030000|0.000000|05
600337|2010-11-23|9.500000|122076399|03
600337|2011-06-14|0.050000|0.000000|05
600337|2012-06-18|0.050000|0.000000|05
600337|2013-05-20|0.030000|0.000000|05
600337|2014-05-21|0.150000|0.000000|05
600337|2015-06-19|0.150000|0.000000|05
600337|2016-06-15|0.310100|0.000000|05
600337|2017-04-19|0.300000|0.000000|05
600337|2017-04-19|0.000000|1.300000|02
600337|2017-09-12|5.200000|307692307|03
600337|2018-07-05|0.110000|0.000000|05
600337|2019-06-13|0.200000|0.000000|05
600338|2001-07-06|0.030000|0.000000|05
600338|2002-07-19|0.050000|0.000000|05
600338|2015-08-20|6.370000|494673930|03
600338|2017-08-31|0.600000|0.000000|05
600338|2018-12-28|0.600000|0.000000|05
600338|2019-06-18|0.040000|0.000000|05
600338|2019-06-18|0.000000|0.400000|01
600339|2001-04-06|0.150000|0.000000|05
600339|2001-10-31|0.000000|0.400000|02
600339|2002-07-02|0.150000|0.000000|05
600339|2002-09-16|0.000000|0.500000|02
600339|2003-06-09|0.150000|0.000000|05
600339|2004-06-14|0.120000|0.000000|05
600339|2005-06-01|0.100000|0.000000|05
600339|2005-06-01|0.000000|0.200000|02
600339|2007-05-22|5.800000|87000000|03
600339|2008-04-08|0.050000|0.000000|05
600339|2008-04-08|0.000000|0.300000|02
600339|2009-06-17|0.060000|0.000000|05
600339|2011-05-30|0.150000|0.000000|05
600339|2011-05-30|0.000000|0.100000|02
600339|2012-05-23|0.045000|0.000000|05
600339|2017-01-03|4.730000|4030966809|03
600339|2017-01-19|6.160000|974025974|03
600339|2018-07-31|0.037000|0.000000|05
600339|2019-07-25|0.052000|0.000000|05
600340|2004-05-24|0.200000|0.000000|05
600340|2005-06-29|0.200000|0.000000|05
600340|2006-07-11|0.000000|0.524523|02
600340|2011-06-01|0.000000|0.600000|02
600340|2011-09-15|3.950000|355427060|03
600340|2012-05-09|0.200000|0.000000|05
600340|2012-05-09|0.000000|0.300000|01
600340|2012-05-09|0.000000|0.200000|02
600340|2013-06-04|0.230000|0.000000|05
600340|2013-10-10|0.150000|0.000000|05
600340|2013-10-10|0.000000|0.500000|01
600340|2014-05-21|0.150000|0.000000|05
600340|2015-05-04|0.800000|0.000000|05
600340|2015-05-04|0.000000|1.000000|01
600340|2016-01-21|22.640000|309187279|03
600340|2016-05-17|0.540000|0.000000|05
600340|2017-06-13|0.660000|0.000000|05
600340|2018-06-19|0.900000|0.000000|05
600340|2019-07-12|1.200000|0.000000|05
600343|2005-06-28|0.100000|0.000000|05
600343|2008-06-12|0.150000|0.000000|05
600343|2010-07-22|10.450000|0.300000|04
600343|2011-06-16|0.100000|0.000000|05
600343|2013-03-26|12.590000|79420000|03
600343|2014-04-23|0.100000|0.000000|05
600343|2014-04-23|0.000000|1.000000|02
600343|2016-06-20|0.100000|0.000000|05
600343|2019-07-05|0.050000|0.000000|05
600345|2001-06-20|0.200000|0.000000|05
600345|2002-06-13|0.150000|0.000000|05
600345|2002-06-13|0.000000|0.200000|01
600345|2003-07-23|0.050000|0.000000|05
600345|2004-06-24|0.050000|0.000000|05
600345|2005-07-14|0.050000|0.000000|05
600345|2006-07-20|0.050000|0.000000|05
600345|2007-06-13|0.065000|0.000000|05
600345|2008-07-08|0.100000|0.000000|05
600345|2009-07-07|0.050000|0.000000|05
600345|2010-07-07|0.150000|0.000000|05
600345|2011-06-15|0.200000|0.000000|05
600345|2012-06-28|0.200000|0.000000|05
600345|2013-07-09|0.200000|0.000000|05
600345|2015-07-27|0.100000|0.000000|05
600345|2016-06-29|0.100000|0.000000|05
600345|2017-07-11|0.100000|0.000000|05
600345|2018-07-13|0.400000|0.000000|05
600345|2019-07-26|0.360000|0.000000|05
600346|2002-07-15|0.100000|0.000000|05
600346|2003-07-15|0.050000|0.000000|05
600346|2004-07-15|0.050000|0.000000|05
600346|2006-06-16|0.050000|0.000000|05
600346|2008-06-20|0.050000|0.000000|05
600346|2009-06-09|0.000000|1.000000|02
600346|2011-07-05|0.015000|0.000000|05
600346|2011-12-08|9.630000|31000000|03
600346|2014-02-12|6.080000|49342105|03
600346|2015-07-15|0.000000|1.300000|02
600346|2016-03-17|4.820000|1906327800|03
600346|2016-05-12|6.360000|251572300|03
600346|2017-05-05|0.150000|0.000000|05
600346|2018-02-06|6.700000|1719402983|03
600346|2018-04-11|14.150000|507700000|03
600346|2018-09-28|0.250000|0.000000|05
600346|2019-06-27|0.300000|0.000000|05
600346|2019-06-27|0.000000|0.400000|02
600348|2004-06-24|0.100000|0.000000|05
600348|2005-06-23|0.320000|0.000000|05
600348|2006-06-09|0.500000|0.000000|05
600348|2007-07-11|0.655000|0.000000|05
600348|2008-07-15|0.470000|0.000000|05
600348|2008-07-15|0.000000|0.500000|01
600348|2008-07-15|0.000000|0.500000|02
600348|2009-07-31|0.450000|0.000000|05
600348|2010-06-08|0.380000|0.000000|05
600348|2010-06-08|0.000000|1.500000|01
600348|2011-07-01|0.100000|0.000000|05
600348|2012-07-04|0.200000|0.000000|05
600348|2013-07-05|0.286000|0.000000|05
600348|2014-07-09|0.117000|0.000000|05
600348|2018-07-16|0.205000|0.000000|05
600348|2019-07-08|0.280000|0.000000|05
600350|2003-06-20|0.110000|0.000000|05
600350|2004-06-29|0.040000|0.000000|05
600350|2005-07-05|0.100000|0.000000|05
600350|2006-06-06|0.130000|0.000000|05
600350|2007-07-06|0.125000|0.000000|05
600350|2008-07-11|0.156000|0.000000|05
600350|2009-07-24|0.166000|0.000000|05
600350|2010-06-29|0.088000|0.000000|05
600350|2011-05-11|0.104000|0.000000|05
600350|2011-07-06|5.190000|1447365857|03
600350|2012-07-30|0.155000|0.000000|05
600350|2013-07-23|0.126000|0.000000|05
600350|2014-07-04|0.151000|0.000000|05
600350|2015-07-14|0.194000|0.000000|05
600350|2016-07-14|0.179000|0.000000|05
600350|2017-07-14|0.196000|0.000000|05
600350|2018-06-15|0.178000|0.000000|05
600351|2003-06-17|0.140000|0.000000|05
600351|2004-05-25|0.180000|0.000000|05
600351|2004-05-25|0.000000|0.500000|02
600351|2005-07-29|0.020000|0.000000|05
600351|2006-08-02|0.180000|0.000000|05
600351|2007-07-19|0.120000|0.000000|05
600351|2008-05-29|14.470000|25113000|03
600351|2009-04-20|0.200000|0.000000|05
600351|2009-04-20|0.000000|1.000000|02
600351|2010-05-28|0.100000|0.000000|05
600351|2010-05-28|0.000000|0.500000|01
600351|2010-05-28|0.000000|0.500000|02
600351|2011-07-18|0.050000|0.000000|05
600351|2012-10-15|6.110000|59048000|03
600351|2013-06-25|0.050000|0.000000|05
600351|2014-07-14|0.060000|0.000000|05
600351|2015-05-29|0.180000|0.000000|05
600351|2015-12-16|8.200000|95041461|03
600351|2016-06-29|0.100000|0.000000|05
600351|2017-06-30|0.020000|0.000000|05
600351|2018-06-20|0.100000|0.000000|05
600351|2019-06-11|0.250000|0.000000|05
600352|2004-05-11|0.200000|0.000000|05
600352|2004-05-11|0.000000|1.000000|02
600352|2005-04-28|0.100000|0.000000|05
600352|2005-04-28|0.000000|0.300000|02
600352|2006-06-19|0.100000|0.000000|05
600352|2007-06-05|0.100000|0.000000|05
600352|2007-11-14|16.800000|68800000|03
600352|2009-06-05|0.200000|0.000000|05
600352|2009-06-05|0.000000|1.000000|02
600352|2010-05-27|0.100000|0.000000|05
600352|2011-06-15|0.100000|0.000000|05
600352|2012-06-05|0.100000|0.000000|05
600352|2013-05-17|0.170000|0.000000|05
600352|2014-06-18|0.270000|0.000000|05
600352|2015-03-25|12.030000|96700000|03
600352|2015-06-10|0.500000|0.000000|05
600352|2015-06-10|0.000000|1.000000|02
600352|2016-06-08|0.150000|0.000000|05
600352|2017-06-09|0.200000|0.000000|05
600352|2018-06-08|0.250000|0.000000|05
600352|2019-06-06|0.250000|0.000000|05
600353|2003-07-11|0.280000|0.000000|05
600353|2004-07-02|0.050000|0.000000|05
600353|2004-07-02|0.000000|0.150000|02
600353|2005-07-11|0.120000|0.000000|05
600353|2011-03-31|13.800000|22689550|03
600353|2011-07-01|0.050000|0.000000|05
600353|2011-07-01|0.000000|0.200000|01
600353|2011-07-01|0.000000|0.800000|02
600353|2013-07-11|0.130000|0.000000|05
600353|2014-07-25|0.100000|0.000000|05
600353|2015-07-06|0.070000|0.000000|05
600353|2015-07-06|0.000000|1.000000|02
600353|2016-06-17|0.027000|0.000000|05
600353|2017-06-05|0.025000|0.000000|05
600353|2018-07-27|0.016000|0.000000|05
600353|2019-05-23|0.060000|0.000000|05
600354|2004-06-04|0.100000|0.000000|05
600354|2005-08-10|0.040000|0.000000|05
600354|2011-02-11|25.000000|17580000|03
600354|2012-05-04|0.000000|1.200000|02
600354|2015-10-20|6.000000|80000000|03
600355|2003-05-15|0.400000|0.000000|05
600355|2003-05-15|0.000000|1.000000|02
600355|2015-09-25|0.000000|1.000000|02
600356|2001-06-14|0.100000|0.000000|05
600356|2002-06-07|0.050000|0.000000|05
600356|2003-05-29|0.050000|0.000000|05
600356|2004-06-03|0.200000|0.000000|05
600356|2005-04-26|0.100000|0.000000|05
600356|2006-05-19|0.050000|0.000000|05
600356|2007-05-18|0.200000|0.000000|05
600356|2007-07-27|5.460000|53000000|03
600356|2008-05-23|0.126000|0.000000|05
600356|2009-05-26|0.227000|0.000000|05
600356|2010-08-17|0.381000|0.000000|05
600356|2011-05-30|0.096000|0.000000|05
600356|2011-05-30|0.000000|0.200000|01
600356|2012-03-13|0.101000|0.000000|05
600356|2013-05-27|0.118000|0.000000|05
600356|2014-07-18|0.088000|0.000000|05
600356|2015-07-17|0.080350|0.000000|05
600356|2016-06-03|0.090000|0.000000|05
600356|2017-05-26|0.096000|0.000000|05
600356|2018-07-18|0.099000|0.000000|05
600356|2019-07-10|0.068000|0.000000|05
600357|2003-06-12|0.300000|0.000000|05
600357|2004-04-30|0.050000|0.000000|05
600357|2004-10-14|0.000000|1.000000|02
600357|2005-05-30|0.200000|0.000000|05
600357|2006-09-11|4.100000|220000000|03
600357|2007-08-03|0.200000|0.000000|05
600358|2002-09-16|0.000000|0.500000|02
600358|2004-08-25|0.000000|0.800000|02
600358|2008-12-16|0.023000|0.000000|05
600358|2016-01-22|5.210000|72936660|03
600359|2000-05-23|0.250000|0.000000|05
600359|2001-05-08|0.250000|0.000000|05
600359|2001-09-21|11.500000|0.300000|04
600359|2003-07-16|0.100000|0.000000|05
600359|2005-08-25|0.200000|0.000000|05
600359|2006-07-20|0.100000|0.000000|05
600359|2007-07-05|0.050000|0.000000|05
600359|2008-06-02|0.100000|0.000000|05
600359|2010-05-18|0.100000|0.000000|05
600359|2014-12-25|9.750000|60512820|03
600360|2002-07-10|0.100000|0.000000|05
600360|2004-06-16|0.100000|0.000000|05
600360|2005-07-11|0.050000|0.000000|05
600360|2005-10-28|0.000000|1.000000|02
600360|2008-01-07|16.500000|24800000|03
600360|2008-05-09|0.000000|1.000000|02
600360|2010-06-29|0.050000|0.000000|05
600360|2011-05-24|0.011000|0.000000|05
600360|2011-05-24|0.000000|0.100000|01
600360|2011-05-24|0.000000|0.200000|02
600360|2012-04-27|0.050000|0.000000|05
600360|2013-04-08|4.390000|60000000|03
600360|2013-06-24|0.020000|0.000000|05
600360|2014-05-13|0.020000|0.000000|05
600360|2015-07-15|0.020000|0.000000|05
600360|2016-07-04|0.020000|0.000000|05
600360|2017-06-29|0.020000|0.000000|05
600360|2018-07-04|0.020000|0.000000|05
600360|2019-04-15|3.900000|0.300000|04
600360|2019-07-01|0.035000|0.000000|05
600361|2003-07-29|0.200000|0.000000|05
600361|2004-05-28|0.200000|0.000000|05
600361|2004-05-28|0.000000|1.000000|02
600361|2005-06-06|0.200000|0.000000|05
600361|2006-05-17|0.000000|0.300000|02
600361|2006-05-18|12.920000|46439628|03
600361|2007-07-02|0.200000|0.000000|05
600361|2008-07-01|0.000000|0.300000|02
600361|2009-05-18|0.100000|0.000000|05
600361|2010-06-18|0.100000|0.000000|05
600361|2011-04-11|7.180000|181000000|03
600361|2011-06-27|0.150000|0.000000|05
600361|2012-06-21|0.080000|0.000000|05
600361|2013-06-24|0.070000|0.000000|05
600361|2014-07-10|0.060000|0.000000|05
600361|2015-07-10|0.100000|0.000000|05
600361|2016-07-12|0.300000|0.000000|05
600361|2018-07-04|0.060000|0.000000|05
600361|2019-07-09|0.070000|0.000000|05
600362|2002-07-01|0.050000|0.000000|05
600362|2003-06-30|0.030000|0.000000|05
600362|2004-06-02|0.120000|0.000000|05
600362|2005-06-03|0.120000|0.000000|05
600362|2006-06-29|0.192000|0.000000|05
600362|2007-07-10|0.400000|0.000000|05
600362|2007-09-27|31.300000|127795527|03
600362|2008-06-23|0.300000|0.000000|05
600362|2009-07-13|0.080000|0.000000|05
600362|2010-07-02|0.100000|0.000000|05
600362|2011-07-22|0.200000|0.000000|05
600362|2011-12-20|0.200000|0.000000|05
600362|2012-07-10|0.500000|0.000000|05
600362|2013-07-24|0.500000|0.000000|05
600362|2014-07-31|0.500000|0.000000|05
600362|2015-07-17|0.200000|0.000000|05
600362|2016-08-12|0.100000|0.000000|05
600362|2017-07-12|0.150000|0.000000|05
600362|2018-07-25|0.200000|0.000000|05
600362|2019-07-26|0.200000|0.000000|05
600363|2001-07-04|0.040000|0.000000|05
600363|2002-05-20|0.060000|0.000000|05
600363|2002-05-20|0.000000|0.500000|02
600363|2003-06-03|0.080000|0.000000|05
600363|2004-06-17|0.080000|0.000000|05
600363|2005-08-18|0.050000|0.000000|05
600363|2006-05-29|0.050000|0.000000|05
600363|2006-07-14|0.000000|0.500000|02
600363|2007-08-27|0.035000|0.000000|05
600363|2008-08-14|0.040000|0.000000|05
600363|2009-08-13|0.020000|0.000000|05
600363|2010-08-05|0.020000|0.000000|05
600363|2011-08-05|0.020000|0.000000|05
600363|2012-07-23|0.025000|0.000000|05
600363|2012-11-30|6.290000|72670000|03
600363|2013-07-19|0.018000|0.000000|05
600363|2014-08-22|0.034000|0.000000|05
600363|2015-06-30|0.037000|0.000000|05
600363|2016-08-19|0.033000|0.000000|05
600363|2017-08-17|0.036000|0.000000|05
600363|2018-08-16|0.044000|0.000000|05
600363|2019-06-20|0.052000|0.000000|05
600365|2003-07-08|0.100000|0.000000|05
